title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Pleasantly surprised with the quality of customer service,_7aditya7_,New Delhi - Ahmedabad,"Finally a airline that understands customer service. 
Hospitality was something that was missing in the Indian airlines, and Vistara definitely fills that void. 
All the staff was well behaved and patient. They were open to listening all the request. Definitely understand that not all requirements can be met.

Food was also nice. 

Great baggage allowance by paying little more for premium economy. 

Also, I think they are the only one to offer this class in India. 

Overall, will definitely recommend and I hope the quality and hospitality is maintained as they grow.",Domestic,5.0,December 2018,18 December 2018,5.0,5.0,5.0,5.0,5.0,N/A,N/A,N/A
Best domestic airline,shikha b,New Delhi - Goa,My experience with this airline was amazing. Everything was so comfortable as I was traveling with both my children and husband.,Domestic,5.0,September 2018,18 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLIGHT CANCELLATION WITHOUT NOTIFICATION,lasernat,Chennai (Madras) - Kochi (Cochin),"I am flying from Sydney to Chennai by another airline and had booked & paid to fly from Chennai ( MAA) to Kochi by Vistara Air on 27th January 2019 for 2 of us. They had confirmed the flights, sent e tickets to my email on 29th October 2018, sent another e mail on 10th November 2019 with an offer to upgrade to Business class. By chance when I went to check up my flight details in Vistara website, I found a warning in the booking. When I phoned Vistara from Sydney, they told me that the flight in that route has been cancelled and there is no other flight by Vistara from Chennai to Kochi. The lady in that enquiry line offered me to cancel the flight for Refund. But even now on19thDec2018, after my enquiry over phone and e mail, I have not received any information regarding the flight cancellation, or cancellation of our booked flights or the status. This is the reliability of this Vistara Airline. I would advise the travelers to be very cautious. If required , I can send a copy of my e-ticket with numbers : 228-2401810925 & 228-2401810926 for flight no: UK734 on 27th January 2019 at 13:45 at Chennai, Please note that I have given the booked date, for the travel date, as there is no option to provide the booked date",Domestic,1.0,October 2018,18 December 2018,N/A,N/A,N/A,1.0,N/A,N/A,N/A,N/A
Flight delay made it a bad experience!,Dharmendra Arora,Mumbai - New Delhi,"Flight was delayed but I had good as weel as bad experience.

Good - They provided Lunch!
Bad - The Lumch was like a formality - tasteless!

Good - I normally prefer Aisle seat. Luckily Got the Aisle seat 
Bad - I had to leave the seat to accomodate Vistara crew who were flying back to their respective home town! Moreover, away from my business partner who was on the other corner. And we could not discuss anything as we had planned earlier!

Quite RUDE!",Domestic,4.0,November 2018,18 December 2018,4.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0
The best airline in a domestic region,Pravesh C,New Delhi - Mumbai,The staff and the food is relay good. Leg space is far more better than the other domestic flights. The outside noice was quite low and the whether tuber-lance was handled properly.,Domestic,5.0,December 2018,18 December 2018,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
Be well in advance to catch a flight at Bagdogra airport,Ajay S,Bagdogra - New Delhi,Bagdogra airport is one of the most congested airports with long queues at all places . Being a military airport there is extra security in place and being a very busy airport huge rush is there.So be on time,Domestic,3.0,December 2018,18 December 2018,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0
Best Airline!,shiva_iitm,New Delhi - Guwahati,"Excellent Airlines for travel. True value for money as their premium economy class brings out business class treatment at a very small price difference on the economy tickets. Great interiors, courteous staff, good food and timely flights.",Domestic,5.0,November 2018,18 December 2018,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
First experience in Vistara,Eshita Banerjee,Port Blair - Kolkata (Calcutta),"I loved flying in Vistara. I loved the comfort, I loved the service, I loved the behavior of the air hostesses and I loved the fact that we were lucky enough to get bumped into premium economy class. They serve premium Starbucks coffee to the patrons which really impressed me. The only thing by which I was disappointed was the quantity was very less in the lunch which was provided to us. We had various assortments along with it which actually made us full but this shouldn't be overlooked. to conclude my flight was awesome and worthwhile.",Domestic,4.0,March 2018,18 December 2018,5.0,5.0,N/A,5.0,5.0,5.0,5.0,4.0
Flight to and fro Srinagar via Delhi,Shara Naroosh,New Delhi - Srinagar,"It was my first time travelling by Vistara. It was beautiful flight and although it was winter and cloudy we had the smoothest flight. I recollect that we had a beautiful landing in Delhi on December 7th via our flight from Srinagar at 16:00 hrs. Towards the end of the flight, we informed this to the airhostess who introduced us to the lady pilot. The customer service was great, however, the snack could be improved. Also it would have been nice if there was inflight entertainment. Wifi availability is there through which internet can be accessed.",Domestic,3.0,December 2018,17 December 2018,4.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0
"Clean, timely and clear announcements",r_pads,Bengaluru - New Delhi,"Aircraft is clean and neat, with comfortable sears. In flight announcements are pretty clear. Staff is very friendly and accomodative.",Domestic,4.0,January 2018,17 December 2018,4.0,4.0,1.0,5.0,3.0,5.0,5.0,4.0
Nice domestic airlines,Vikas Sinha,Varanasi - New Delhi,"Vistara is a beater flight in compare to Jet & Air India for domestic journey.

Aircraft run always in time",Domestic,3.0,November 2018,17 December 2018,4.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0
"Amazing food, quick upgrade to premium economy at a convenient price",Naveen Bhargav,Bengaluru - New Delhi,"Was on a business trip with excess luggage, Vistara was kind enough to upgrade me at a small fee which otherwise should have had given for excess baggage. Food was amazing hot paneer curry with falafel bread was too good. Got my luggage quickly as well for flying Premium economy, overall good service.",Domestic,5.0,October 2018,17 December 2018,4.0,4.0,N/A,4.0,4.0,4.0,4.0,5.0
Fabulous,Ravindrakirti,New Delhi - Goa,"If you have to fly, you should fly from Vistara. Next level services, all time smiling crew and ofcourse good food on board.",Domestic,5.0,November 2018,17 December 2018,5.0,5.0,N/A,5.0,4.0,5.0,5.0,5.0
Flight to Mumbai,Gurmeet S,New Delhi - Mumbai,"This is my second flight on Vistara. I loved the seating space, neat and clean. The crew is very polite pleasant and hospitable.

Overall a good experience highly recommended.",Domestic,5.0,December 2018,17 December 2018,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
GOAN MEMEORIES,Ranjan K,New Delhi - Goa,"Good flight book early to get good prices,food can be better ,otherwise over all good experience .......",Domestic,3.0,December 2018,17 December 2018,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
True 5 star domestic airline in India,Sameer S,Chennai (Madras) - New Delhi,"This was my first flight with Vistara. I was impressed with the quality of aircraft service food seat comfort and the leg room.

The aircraft is brand new thats understandable as Vistara is a new airline. The leather seats are really comfortable with ample leg room. I opted for the Asian Veg meal. I was served Noodles which were very tasty. I guess they have taken inputs from their parent airline the legendary Singapore Airlines!. The tea served is Wagh Bakri which is a famous brand from North India. I have tried this tea before and liked it and was surprised that Vistara is offering this in their flights. Service was top notch.

The thing that they could up their game is the in flight entertainment, They offer streaming service on the mobiles. The content was limited. There is scope for improvement.

Vistara will be my first choice to fly within India.",Domestic,5.0,October 2018,17 December 2018,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0
One word - BEST,Krish,New Delhi - Kolkata (Calcutta),"This was my first travel with vistara and i think i would never travel with any other airline. The experience, hospitality, timing, food everything was class apart from any other Indian counterpart.You simply have to experience to believe",Domestic,5.0,October 2018,17 December 2018,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Best domestic airlines,Harminder S,New Delhi - Mumbai,"Vistara services are the best domestic airline services in India. from flight booking to travel, in flight service all the services at their best.",Domestic,4.0,December 2018,17 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Luxury in air at its best,Itsbose,New Delhi - Mumbai,"The best hospitality and service one can avail for a short distance is through booking Vistara airlines.
Trust me it's the best in its own class. 
The words are too less to describe the experience you take with you and feel like coming back again for the same.",Domestic,5.0,N/A,17 December 2018,5.0,5.0,3.0,5.0,5.0,N/A,N/A,N/A
Professional and valued customers time and energy,Himani K,Mumbai - New Delhi,Vistara’s service is effortless. The boarding process is planned and thought out as per international standards. On-board service is smooth. It really make flying a pleasure. Checkin is so easy and usually over with 10 min which is better than any other airline. Helping passengers be comfortable is one of their top priorities. Delays are minimal and often announced in advance. The lounge services though need to extend for free to premium economy as well.,Domestic,4.0,December 2018,17 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
