title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
The services of Air India Express,Hajarah Ahamad,Singapore - Chennai (Madras),The food and service have to improve and they should have LED screen to watch programmes. When I took the flight back to Singapore I was didn't have any food being served the passenger beside me was given food. I simply don't understand the logic here .I and he have the same flight and seat and he and his family being served whereas I don't have any food being served.,Asia,1.0,December 2018,6 January 2019,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0
Cost Effective comes at a price,Anup C,Abu Dhabi - Thiruvananthapuram (Trivandrum),Customer Service is extremely poor and but it is a cost effective travel solution to India. The on-time performance is improving,International,4.0,August 2018,3 January 2019,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0
Budget Airlines at Best,Sumit,Dubai - Mumbai,"Traveled for 1st Time by Air India Express (as it was the cheapest during the festive season). I had already low expectations so to my surprise the flight was good considering the Budget Airlines. 1) Baggage allowance was 30 kgs from Dubai to Mumbai 2) Complimentary Snacks on board  3) Flight was on time without any delay.
The only drawback was on return from Mumbai to Dubai the baggage allowance was only 20kgs which is very less.
Overall experience was good.",International,3.0,December 2018,29 December 2018,2.0,3.0,N/A,4.0,4.0,2.0,4.0,3.0
WHY Very Good?!!!,Sivabalamurugan S,Abu Dhabi - Thiruvananthapuram (Trivandrum),"They give 30kg baggage allowance in a low cast 
If you dont have much luggage wait for at least last day of departure or 1 day prior to departure you will get surprisingly very huge low cast ticket price with 20kg baggage
So very good for the price for our budgets
Quality of service ok
Dubai to Thiruvanathapuram flight most of the time delayed by 4 HOURS!!!!!!!",International,5.0,December 2018,28 December 2018,3.0,3.0,1.0,3.0,5.0,2.0,3.0,5.0
Totally Indian Feel,TheRock,Dubai - Pune,"The flight gives a total Indian feel, as the flight crew and the boarding crew, does not give the extra effort or takes efforts to make the flight better. They do their job like and Government Office. Food and Seating quality, comfort was average. Has okay value for money. Does not have the WOW effect on the travel.",International,2.0,June 2018,17 December 2018,4.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0
Awesome,Apple F,Dubai - Goa,"We chose to fly via Air India because the airport is just here in dxb and of course the ticket is cheaper. We weren’t sure if there’s food as it’s budget. But we were shocked when they served us and it was one of the tastiest biryani i’ve eaten in flight, I heard they were tied up with Taj Hotel hence the good food. Our flight were on time to and from. We didn’t loose any baggage like what I’ve been told from the experiences of my Indian colleagues and friends. Overall it was a good experience and I will fly Air India again.",International,4.0,November 2018,17 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct flight. Ontime.,venkat s,Singapore - Madurai,"Direct flight fro singapore to madurai has been a pleasent experience with airindia express.
timely checkin and timely arrivals",Asia,5.0,December 2018,17 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Don't trust the negative reviews,Husain K,Mumbai - Sharjah,Contrary to the negative reviews my experience with my family was really nice. The condition of the flight was good and  well according to the price of the tickets. Considering it is a budget airline the service was really good and the food was average. All in all the bad reviews seems like a few unhappy customers exacting revenge upon the airline.,International,4.0,December 2018,15 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Similar to a Bus journey,Lovesoulfulfooding,Dubai - Mumbai,"The meals(dinner) provided was absolutely not a full meal but snacks. The leg space was very limited, 
even the air conditioning was not working. People were figiting wid the buttons to get the cooling.
Only two lavatories are available, n not clean.
Seats were not comfortable as a flight standards. Our experience was very similar to traveling in  public bus or train. 
The flight was 1houe delayed, n even the landing was very bad.",International,2.0,N/A,13 December 2018,2.0,2.0,1.0,3.0,2.0,N/A,N/A,N/A
A good flight,Sudheer Ahamed,Kozhikode - Thiruvananthapuram (Trivandrum),"Air India express is the budget wing of Air India . Air India is often subject to bad reviews and complaints from its customers; however I was in for a very different experience. From the most helpful ground staff at Calicut airport who selflessly aided my fellow passenger with a knee problem , to the most courteous check in staff who greeted with a mind filling namaste to a clean flight with attentive staff . The whole experience was seamless , comfortable and in fact pleasurable. Having flied with other budget airlines in Australia and UK , I have no hesitation to say that Air India express service was definitely a notch above the rest",Domestic,5.0,N/A,13 December 2018,4.0,4.0,3.0,5.0,5.0,N/A,N/A,N/A
Poor service in general,Vagabond Engineer,Mumbai - Doha,"A full is meal is provided, the leg space is less. The seating is in a 3-3 arrangement. The staff is unresponsive but the fare was the cheapest available on the day. Would book the same flight again considering the short distance and the price.",International,4.0,December 2018,13 December 2018,2.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0
Uncomfortable,mohamedfakrudeen,Sharjah - Tiruchirappalli,It is not happy to fly in Air India Express no entertainment inside the flight at least music not there and the food was very low quality food inside the plane seating capacity was more that's why all the passengers I cannot sit properly and the cushion was not soft the cushion cover is not made by cloth is made by leather after sitting 15 30 minutes under the seat is itching if they make more comfortable lot of people will fly in Air India Express the very important food and sitting comfortable the price was actually good,International,2.0,December 2018,11 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
So unpleasant,Sonia J,Singapore - Coimbatore,"The service was extremely slow and poor
And they don’t care about customers 
Because it’s budget they can’t treat customers like that it would be better if they increased prices",Asia,1.0,December 2018,8 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Extremely Budget Airlines,Pavan Puligedda,Mumbai - Dubai,"An extreme budget airlines to fly to Dubai. The cheapest option available was AirIndia Express when we booked our flight to Dubai.

The airlines is a subsidary of Air India but is nothing like an international flight. It was just like a normal domestic flight and there wasnt even a magazine to read. Worst of all the u cant even gain flying points of Air India if u are flying through Air India express.

In Dubai, the Air India counter is in T1 but the Ir India Express counter is in T2. 

I would not recommend Express unless u have no other cheaper option",International,2.0,December 2018,6 December 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good experience,Anindita B,Chennai (Madras) - Ahmedabad,"I always prefer Air India, the National Air line. It has a class and nostalgia value too. The air hostess cooperative.",Domestic,3.0,November 2018,27 November 2018,4.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0
Average,alokbali,Mumbai - Dubai,Flight was delayed by an hour.The cabin had an unpleasant smell.Service was super fast.Snacks were hot and delicious.Overall it was an average experience.,International,3.0,October 2018,20 November 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst service and time management,Kris R,Madurai - Chennai (Madras),Airlines is least bothered about on time departure .... No time management and staff were not able to confirm the right time of departure inspire of 5 times reschedule times sent via SMS.  I would never recommend this flight,Domestic,1.0,N/A,19 November 2018,1.0,1.0,1.0,1.0,1.0,N/A,N/A,N/A
Low cost,baumwolle1963,Coimbatore - New Delhi,The flight took off on time and landed as promised . Had hassle free flight. Seats were very old with broken arm rests and seats could not be adjusted.,Domestic,4.0,November 2018,14 November 2018,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
The usual low cost airline,OnAir27147483715,Mumbai - Dubai,"- On time 
- Okish leg room, justified for a low cost airline
- Light snack with tea and coffee
- Nothing to complain in the service

Overall, your regular low cost airline with no issues",International,3.0,October 2018,12 November 2018,3.0,3.0,1.0,4.0,5.0,5.0,4.0,3.0
Pathetic - an understatement,Sanjay & Anisha,Sharjah - Mumbai,"Terrible. Its been a biggest regret to take Air India express with kids. We boarded from Sharjah and flight was less than 50% occupied. Upon asked (twice) for a blanket for my child, attendant (Sachin) who was absolutely disinterested and lacked empathy informed that they are short of blankets. In a 50% occupancy flights there were no blankets for kids and Sr. Citizens. Poor service, dripping of arrogance, landed & waited for 45 mins for ground staff, the list is endless. 

Utter waste of taxpayers money in AI",International,1.0,November 2018,10 November 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VERY BAD,Fearless359984,Singapore - Chennai (Madras),"On 28th Oct 2018 I had a flight to from Singapore to Chennai PNR XVWNOZ. The flight was delayed by 8 hours which causes substantial financial loss to me. 
I was misguided by air India express representative that in Chennai Air India express personnel will help me catch my next flight and arrangement must have been made.
This is because i booked flight from Singapore to Bhubaneswar directly. Yatra ref 1009870115792. I had a connecting flight at 6.40 am on 28/10/2018 which I missed for delay of airIndia express.

When I reached Chennai the airIndia express official told me to go to domestic departures to INDIGO counters and told that they will look after my flight.
To my utter surprise the Indigo official demanded 44000 rupees extra for arranging a flight from Chennai to Bhubaneswar.
As I didn't have any other alternative I paid the amount.",Asia,1.0,November 2018,8 November 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
