title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
horrible staff/crew inside the airlines,ambs11,Mumbai - Dehradun,"horrible experience with Indigo inside airlines service. the staff was very arrogant and rude. i asked for water inside the flight right from the start of my trip till the end. i pressed the service button 4 times. they were entertaining only the customers who ordered for food! the air hostess were making faces while taking to the elderly people if they ask for something.the lady just came unpressed the service button and went back and never returned with water. finally after a two hours flight i left the flight without drinking water.

we pay these airlines such a huge amount with service taxes and this is the kind of service we got. not only us but these ladies didn't know how to behave with senior citizens! we felt like we were travelling in a train or a low cost bus!! why do these ladies choose service industry if they are not interested in serving people with a good heart?

Last time when i travelled (also with indigo) my aunt was a diabetic and she kept the food that was served to be eaten after some time since she was not feeling well. the airhostess approached her and told her you cant keep the food like that u will have to eat it now! mu aunt just retuned the food to her and went home starving at 12am in night.

after all these experience will have to re think booking with Indigo again.",Domestic,1.0,January 2019,20 January 2019,4.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0
VERY DISAPPOINTED WITH INDIGO.,Ebenezer V,Bengaluru - Mumbai,"Flight Delayed : My flight 6E414 was scheduled to depart on 17th Jan at 12:50 pm. However there was at least a 90 min delay with NO information being provided. Here are the issues: 
1) At the gate, till 1pm the previous flight was being boarded. There was no information provided about our flight 
2) During boarding the flight was not ready, so we all waited in the bus. There were 3 buses waiting before boarding started 
3) There was no boarding from the rear entrance of the flight 
4) Suddenly there was a crew change, and though that was announced, and we were told that we will depart in 10-15 mins, the departure took place 1 hour after that 
5) There was no apology or remorse from the crew. 
6) The flight was delayed by 90+ mins. There were kids on board, including mine, but there was no attempt made by the staff/crew to make life comfortable for them. 
7) I normally after every flight have got texts about feedback on the flight. In this case it was not sent. 

VERY DISAPPOINTED WITH INDIGO.",Domestic,3.0,January 2019,20 January 2019,3.0,3.0,N/A,2.0,3.0,3.0,3.0,N/A
Good Service and low cost,Sayandeep S,Indore - Kolkata (Calcutta),It was good for low cost travel. The flight landed before the actual time. Service is satisfactory..,Domestic,3.0,December 2018,20 January 2019,3.0,3.0,1.0,4.0,5.0,4.0,5.0,3.0
Indigo 6E501 Kochi to Kolkata,Christopher W,Kochi (Cochin) - Kolkata (Calcutta),"Evening flight from Kochi to Kolkata with Indigo.
Departed on time at 18:30 hours and arrived at 21:10 hours some 15 minutes early.
Indigo's reputation has dipped a bit in the last year or two but this flight was fine. Crew good, aircraft good and cabin very clean.
One thing to watch is that, like some other domestic India carriers, Indigo only give 15kg per passenger for checked baggage.  Additional baggage can be purchased in 5kg slabs but is a little expensive and tends to add quite a bit to the ticket price.",Domestic,2.0,January 2019,20 January 2019,3.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0
low in service low in cost.,Anubhav S,New Delhi - Dubai,travel to dubai. request no. of times for early check in. and check inn counter not required as travelling eith hand carry. staff thetefore proves that have no sense. avoid the airline non cooperative staff too.,International,1.0,January 2019,20 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Service and Punctuality,Ajith R,Kochi (Cochin) - Visakhapatnam,"When ever i travel by air within India i prefer Indigo. I have traveled in other airlines too..but some how have a liking for Indigo. Initially the service in flight was very good ( Polite, respectful) now it looks like the level is dropped a lot. This is one area they need to work on. I like Indigo because on all my trips they were punctual and if late not more than 15 mins. I would say the best airline in India today.",Domestic,3.0,October 2018,20 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
The most reliable airline of India !,kamakshi2015,Jaipur - Kolkata (Calcutta),"IndiGo is known for the puctuality and the non cancellation of its flights . I generally go for the IndiGo airline ticket any time when I wish to Fly within a india . The experience of flying with this airline is hassle free , the personnel on the ground and in flight are thorough professionals . Only drawback is that this airline does not have the loyalty programme with gives accuressed  miles or any discounted pricing for the senior citizens . Would recommend it highly .",Domestic,3.0,January 2019,20 January 2019,3.0,3.0,1.0,5.0,4.0,4.0,5.0,3.0
Indigo airlines experience,Vikram T,Ahmedabad - Mumbai,"My wife i flew indigo airlines from Ahmedabad to Bombay on January 19 th 2019 to attend ring ceremony of my friend’s son. What a great experience it was. First i was impresses with young and welcoming crew members.Boarding was done in a very efficient manner . Within few minutes we airborne and reached Bombay before time. And while returning our plain was air the air before time . Luggage arrived at belt much faster than expected. 

Congratulations Indigo . Keep up the great work of flying . 

I will give five point out of five.",Domestic,5.0,January 2019,20 January 2019,5.0,5.0,2.0,5.0,N/A,N/A,N/A,N/A
Re: delays,Ravi B,Udaipur - New Delhi,"This has been my second indigo flight and both were delayed.  Flight was suppose to take of at 7:15pm and now it’s delayed.  It’s 11:11pm at the moment and the staff doesn’t know when the flight will take off?   

We have been offered accommodation in Delhi.  But the hassle we are going through is not worth it.   

Staff at indigo is working hard, super nice people and doing everything, my concern is that the hassle, and the inconvenience this delay has caused is the worst experience.  

I would stay away from indigo airlines when booking flights.  Their competitors have better reputation when it comes to timely departures.",Domestic,1.0,January 2019,19 January 2019,3.0,3.0,2.0,3.0,1.0,N/A,N/A,N/A
Comfortable Flight,Steven Paul,Dehradun - Bengaluru,It was a long flight of 3 hours.The flight left on time and we arrived a bit early than the scheduled time. We did not feel uncomfortable or tired. The leg room was good and we were not cramped. The staff were courteous and friendly. Nice flight.,Domestic,4.0,November 2018,19 January 2019,5.0,5.0,N/A,5.0,5.0,5.0,4.0,N/A
Never Book a connecting international flight!!!!,Abhay S,Bagdogra - Dubai,"Didn't consider asking which was a mistake. There is no ""through check-in"". You have to madatorily collect the luggage from the domestic terminal and follow the procedure again at the international terminal and get boarding passes there.",International,1.0,January 2019,19 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
flight cancelled,Praveena,Thiruvananthapuram (Trivandrum) - Chennai (Madras),WORST EVER experience from indigo we planned  for our 10th anniversary  1 week trip to Andaman and its completely spoiled only  because of indigo.we had a 7am flight from trv we got cancellation information 10 pm prior night. we had no other option to reach Chennai and catch the next day 12pm flight to Andaman. Had a loss of 50 k only because of your late intimation. THANK YOU INDIGO FOR SPOILING MY 10TH ANNIVERSARY and making me sit a@home instead.. Beside from star rating their should be rotten tomato/egg also. If so i would have rated 5 for rotten tomatos.Going forward NO MORE INDIGO. We trusted u now its gone.,Domestic,1.0,January 2019,18 January 2019,N/A,N/A,N/A,1.0,1.0,N/A,N/A,N/A
"Normal, no frills airline",chitra M,Kochi (Cochin) - Jaipur,A good flight.  Nothing extraordinary.  The flight was smooth and without any hitches.. Reached on time.,Domestic,3.0,December 2018,18 January 2019,4.0,3.0,2.0,4.0,5.0,5.0,5.0,3.0
good on time arrival of aircraft,ramesh r,Hyderabad - Chennai (Madras),"the experience of flying with INDIGO has been good with in flight staff being very courteous , except the washrooms needs your attention for smell in the cabin.",Domestic,3.0,January 2019,17 January 2019,4.0,3.0,N/A,3.0,3.0,1.0,4.0,3.0
Great Domestic airline in India,manojsahu427,Bhubaneswar - Hyderabad,"The airline with the sense of perfection, they give importance to time. airline with punctuality, they maintain cleanness",Domestic,5.0,December 2018,17 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fly High,Tarun Negi,New Delhi - Bengaluru,"Travelled via Indigo in December, had an early morning flight. 

Had an amazing view, never expected that I would get to see this. 

Extremely helping crew. Special thanks to Romana. Who went way out to assure the passengers comfort. 

Will fly with Indigo only.",Domestic,5.0,December 2018,16 January 2019,5.0,5.0,5.0,5.0,5.0,N/A,N/A,N/A
Good On-time & Economical Airline,Ashleo_15,Kochi (Cochin) - Mumbai,It has know to maintain on-time flights and is thriving to maintain its name as one of the best on-time airlines in India. Overall the experience has been good nothing great to talk about the service levels which is quiet ok nothing exceptional.,Domestic,4.0,January 2019,16 January 2019,3.0,3.0,N/A,3.0,4.0,4.0,4.0,N/A
Comfortable,Prodipto B,New Delhi - Kolkata (Calcutta),"Boarding was relaxed, with enough buses available so that there was no crowding. The cabin was spotless as usual and the cabin crew were helpful",Domestic,4.0,January 2019,16 January 2019,3.0,3.0,1.0,4.0,5.0,5.0,4.0,4.0
