title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
One kg excess baggage,Arvind,Udaipur - Jaipur,"I am travelling from Udaipur to Jaipur . Was shocked to learn that if a passenger is having a kg of  of extra baggage and if he does not pay excess baggage it will be deducted from the traffic assist who is maning the counter . 
I have been travelling for last 40 years and this is the first incident i. Was asked for one kg excess weight charge. No where in any airline it is a good gesture they don't ask for 1 kg atleast . 
And if it is true spicejet deducts salary then the poor guy will have a negative salary . This was confirmed by the station manager . Very poor state .
I have paid for my seat for my food and now you want to charge me for whatever excess you can find . 
I came from Kolkata by indigo no excess jaipur to udaipur Spicejet no excess all of a sudden Udaipur was bent upon on charging. 
From the year 1982 to 1998 I was looking after a blue chip company's airport Protocol so it was more surprising ..
Anyway god help Spicejet.
Thanks",Domestic,3.0,November 2019,20 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good service.,Geek,Chennai (Madras) - Coimbatore,"Chennai to Coimbatore spicejet flight was neat and clean.

Crew members are good, helpful.

Reached on time",Domestic,5.0,November 2019,20 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good airline,muhbeen,Mumbai - Udaipur,Good airline. Clean aircraft. Staff courteous and helpful. Food and beverage of good quality and reasonable price . Ground staff also very good. On time arrival though the flight was delayed by 15 min.,Domestic,4.0,N/A,20 November 2019,4.0,4.0,N/A,4.0,4.0,N/A,N/A,N/A
Typical domestic commercial Airline,Vasudev68,Pune - Kolkata (Calcutta),"Traveled for business recently. When tried 24 hours early check-in, almost all the seats were chargeable except middle seats. On day of travel, had request at check-in counter for a window / aisle seat. Also found in majority airports that this airline is not reliable due to delays / cancellation.",Domestic,3.0,November 2019,19 November 2019,4.0,3.0,3.0,N/A,3.0,4.0,3.0,3.0
Fair and can improve,Bhavesh C,Mumbai - New Delhi,"snack services started late. Strangely just at flight decent we got ours. So rush rush! 
I do appreciate the professionalism of ground staff but at Delhi arrivals, hardly anyone visible, maybe busy with other work!",Domestic,3.0,November 2019,19 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
You get what you pay for,Namita S,Pune - Dubai,Decent airline that always makes you reach on. Comfortable for short duration of 3 hours. Food is costly for the serving because it's too less. Otherwise all good,International,4.0,November 2019,19 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Good legroom compared to other flights, we can have comfortable seating",Vijay G,Chennai (Madras) - Visakhapatnam,"Good legroom compared to other flights and sliding seats, we can have comfortable seating for a 1 or 2 hours travel",Domestic,5.0,November 2019,18 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Visit to Coimbatore through SpiceJet,Puneet Arora,New Delhi - Coimbatore,Exceptional Cabin crew and very helpful ground staff. Very sumptuous and tasty food in the flight. A1,Domestic,5.0,November 2019,18 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Over all ok,Passionate explorer,Dubai - Amritsar,"Over all customer service experience was good same as always what I have seen in the past as I have flied in past with spice felt always that its a good budget airlines however this time I have used after long SpiceJet over indigo but found that the over cabin appearance can better, the tray table was broken etc. The rest all was good including punctuality etc.",International,4.0,November 2019,18 November 2019,3.0,3.0,N/A,4.0,4.0,N/A,N/A,N/A
Jammed like sardines,ShashiSarma,Goa - Mumbai,"The flight was delayed by over an hour. Gate handling was disorganized. The seats were crammed, no leg room compared to the other domestic airlines. Seats were uncomfortable & dysfunctional. AC was not working properly, it was very warm and uncomfortable. Overall, a bad experience.",Domestic,2.0,November 2019,18 November 2019,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
Better than other indian full service carriers,SHIVAM SINHA,Mumbai - Patna,"Check-in easy and stress free. Inflight services were smooth and the attendants and flight crew  were professional in their services and attitude towards flyers. Despite being a budget carrier, the services are value for money.  Definitely would opt for SpiceJet again.",Domestic,5.0,N/A,17 November 2019,5.0,5.0,5.0,5.0,5.0,N/A,N/A,N/A
Awesome.,Abhishek,Tirupati - Mumbai,"ABHISHEK Singh <asinghs2000@yahoo.com>
To:
custrelations@spicejet.in

Oct 24 at 4:02 PM

Dear Sir/Mam,

I flew From Tir-Bom on 23/10/2019 From SG6451.

I regret to mention that your flight experience was very addictive. The hole experience was so awesome that it would not allow me to travel any other airlines henceforth. The team lead by IFM- Shanti was great and made the flight experience very comfortable.

My special thanks to Bharti who was very professional and polite to all the needs of the flyers as I was watching. 

Also, other crew members Maria and Naslif were equally good.

Just like to conclude saying ""The airline is only as good as the front-line staff, they are truly what makes Spicejet- Unforgettable""

Warm Regards

Abhishek.S.Singh

PNR- UE7L9A
Seat-17C",Domestic,5.0,October 2019,17 November 2019,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0
"On Time, smooth boarding and arrival!",Manish Mathur,New Delhi - Bhopal,"First time chose this flight on DEL - BHO sector on November 15th. The check in was smooth. Take off and landing on time. Supporting crew. Saw my luggage in the first 10. What else do you want?
Small air craft (Bombardier) - ATR, yet smooth sail.",Domestic,5.0,November 2019,16 November 2019,4.0,4.0,N/A,5.0,4.0,5.0,5.0,N/A
Time flies,shamoil29,Mumbai - Hyderabad,The check-in process was horrendous as it seemed they had more flights departing and not enough check-in counters to accommodate. The flight service thereafter was great. I have no complains other than the one above.,Domestic,5.0,N/A,16 November 2019,4.0,4.0,1.0,5.0,5.0,N/A,N/A,N/A
Worst experience ever,Shivani Tomar,New Delhi - Mumbai,Worst flight experience....I had taken flight from delhi to mumbai flight no 8169 with my daughter...firstly its delayed once reached airport came to know bags of 8-10 passengers missing...representative says so rudely that same left in delhi....what the hell its 4hous post handing....now they said will contact you....,Domestic,1.0,November 2019,16 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Helpful and polite cabin crew,",Sarosh56,Mumbai - New Delhi,"Leg room is comfortable. Seats are well kept. The cabin was adequately pressurized, so no earache or discomfort. The cabin crew was very polite and helpful. We flew round trip Mumbai-New Delhi-Mumbai and both times our experience was ditto! Special recommendation for disabled travelers. Very good wheelchair facility provided at both airports.",Domestic,5.0,October 2019,16 November 2019,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
Value for money,jayant b,Mumbai - Porbandar,Long line at check line yet was fast moving.staff at check in counter are courteous and helpful. Recommend this airline to all travellers,Domestic,4.0,November 2019,15 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Extremely Poor Services,Sandeep Asher,New Delhi - Mumbai,"Our flight from New Delhi was cancelled due to smog. We weren’t informed by phone or SMS- only an email sent -3 hours prior. As we hadn’t seen it , we were told @ Checkin counter that we didn’t pick up phone when they hadn’t even called us. 
Despite Taking Spice Assurance By Paying Extra Amount , we were not given same day flights or Stay facilities in an unknown city - we had to make our own arrangements for stay
We were told to email for “Spice ’s Assurance “ after the trip to get compensation as per policy .
The reply was —-“ as you have already availed the alternate travel , we shall not be able to do anything “. 
This is a very irresponsible reply. 
Why were we told to board the flight and email later ? 
NEVER TRAVEL BY SPICEJET",Domestic,1.0,November 2019,15 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NEVER EVER FLY BY SPICEJET,Jeet,New Delhi - Bangkok,"I took flight from Delhi to Bangkok for holiday but it was horrible and nightmare for me. My unforgettable experience were:
1.	Aircraft was old Boeing 737-800, take-over from Jet airways.
2.	One fourth of the seats were not working properly
3.	The AC nozzles were damaged
4.	No Blankets available 
5.	To make more profit you created Spice max seats resulted in total cramp space for all economy class seats

The height of services and etiquette of flying staff were demonstrated, when I asked for cotton to avoid ear barotrauma during landing at Bangkok, the flight attendant started arguing with me that it is not available in flight and even cottons are not part of First Aid and asked me to bring cotton during travel. 

Just to save few grands, do not mess your abroad trip, it is better to pay some more grands but go for international reputed flights, were you can enjoy the international level quality. The Spicejet quality is just a road side one, in context of all. Just there objective is making a money on the cost of compromising with travelers comfort level.",Southeast Asia,1.0,October 2019,14 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SO SO feedback,Manish B,Bangkok - New Delhi,Low cost airline of India dealing in International route. must have something which can keep customer engage during 4-5 Hrs flight. Not Bad but Not good also.,Asia,2.0,October 2019,14 November 2019,3.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0
Flight to Patna,Travel with Hemant,Kolkata (Calcutta) - Patna,It’s a flight for 50 minutes . Good food for veg breakfast served . Prompt services. Flight was smooth but landing was very bumpy.,Domestic,4.0,November 2019,14 November 2019,5.0,5.0,1.0,4.0,4.0,N/A,N/A,N/A
A comfy and safe flight.,Amrendra Sharma,Patna - Chennai (Madras),I would highly recommend this flight for Patna Chennai passengers as it is a non-stop flight so it is the minimum time and hassle taking flight. All the crew members including air hostesses were great in giving their services.,Domestic,4.0,November 2019,14 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Service,Deepak V,Mumbai - Kolkata (Calcutta),Even being a morning flight great service marvellous experience.excellent food and beverages.bording and getting bording pass also great,Domestic,5.0,November 2019,13 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good Experience,Vishwak,Guwahati - Bengaluru,"The ground staff and cabin crew were so friendly and helpful. I specially would like to thank the cabin crew - meenakshi, punchung, tashi and Jane for celebrating my daughter's birthday on board. Thank you 🌶 spice jet",Domestic,5.0,November 2019,13 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
